;Ementa;Currículo;Disciplina;Turma;Nome da Disciplina;Horas  Aula;Vagas  Ofertadas;Vagas  Ocupadas;Alunos  Especiais;Saldo  Vagas;Pedidos  sem vaga;Horários;Professor;HorasAula;VagasOfertadas;VagasOcupadas;AlunosEspeciais;SaldoVagas;Pedidossem vaga
1375;;;DIR5860;08303D;Prática Jurídica II[Reservada Curso]*DIREITO;;;;;;;4.1330-5 / AUX-ALOCAR;Patrícia Toledo de Campos Cichocki;90.0;0.0;0.0;0.0;LOTADA;
1376;;;DIR5860;08303U;Prática Jurídica II[Reservada Curso]*DIREITO;;;;;;;4.1330-5 / CCJ-EMAJ08;Professor Não Informado;90.0;45.0;45.0;0.0;LOTADA;
1377;;;DIR5861;09005A;Prática Jurídica III*DIREITO (noturno);;;;;;;3.0730-5 / AUX-ALOCAR;Caetano Dias Corrêa;90.0;0.0;0.0;0.0;LOTADA;
1378;;;DIR5861;09005B;Prática Jurídica III*DIREITO (noturno);;;;;;;3.0730-5 / AUX-ALOCAR;Carlos Araujo Leonetti;90.0;0.0;0.0;0.0;LOTADA;
1379;;;DIR5861;09005C;Prática Jurídica III*DIREITO (noturno);;;;;;;3.0730-5 / AUX-ALOCAR;Professor Não Informado;90.0;0.0;0.0;0.0;LOTADA;
1380;;;DIR5861;09005D;Prática Jurídica III*DIREITO (noturno);;;;;;;3.0730-5 / AUX-ALOCAR;Matheus Felipe de Castro;90.0;0.0;0.0;0.0;LOTADA;
1381;;;DIR5861;09005U;Prática Jurídica III[Reservada Curso]*DIREITO (noturno);;;;;;;3.0730-5 / CCJ-EMAJ09;Professor Não Informado;90.0;45.0;31.0;0.0;14;
1382;;;DIR5861;09303A;Prática Jurídica III[Reservada Curso]*DIREITO;;;;;;;3.1330-5 / AUX-ALOCAR;Professor Não Informado;90.0;0.0;0.0;0.0;LOTADA;
1383;;;DIR5861;09303B;Prática Jurídica III[Reservada Curso]*DIREITO;;;;;;;3.1330-5 / AUX-ALOCAR;Clarindo Epaminondas de Sa Neto;90.0;0.0;0.0;0.0;LOTADA;
1384;;;DIR5861;09303C;Prática Jurídica III[Reservada Curso]*DIREITO;;;;;;;3.1330-5 / AUX-ALOCAR;Professor Não Informado;90.0;0.0;0.0;0.0;LOTADA;
1385;;;DIR5861;09303D;Prática Jurídica III[Reservada Curso]*DIREITO;;;;;;;3.1330-5 / AUX-ALOCAR;Cristina Mendes Bertoncini Correa;90.0;0.0;0.0;0.0;LOTADA;
1386;;;DIR5861;09303U;Prática Jurídica III[Reservada Curso]*DIREITO;;;;;;;3.1330-5 / CCJ-EMAJ09;Professor Não Informado;90.0;45.0;35.0;0.0;10;
1387;;;DIR5862;10005A;Prática Jurídica IV*DIREITO (noturno);;;;;;;2.0730-5 / AUX-ALOCAR;Vera Lucia Teixeira;90.0;0.0;0.0;0.0;LOTADA;1.0
1388;;;DIR5862;10005B;Prática Jurídica IV*DIREITO (noturno);;;;;;;2.0730-5 / AUX-ALOCAR;Clarindo Epaminondas de Sa Neto;90.0;0.0;0.0;0.0;LOTADA;
1389;;;DIR5862;10005C;Prática Jurídica IV*DIREITO (noturno);;;;;;;2.0730-5 / AUX-ALOCAR;Pedro de Menezes Niebuhr;90.0;0.0;0.0;0.0;LOTADA;
1390;;;DIR5862;10005D;Prática Jurídica IV*DIREITO (noturno);;;;;;;2.0730-5 / AUX-ALOCAR;Marco Antônio César Villatore;90.0;0.0;0.0;0.0;LOTADA;
1391;;;DIR5862;10005U;Prática Jurídica IV[Reservada Curso]*DIREITO (noturno);;;;;;;2.0730-5 / CCJ-EMAJ10;Professor Não Informado;90.0;45.0;36.0;0.0;9;
1392;;;DIR5862;10303A;Prática Jurídica IV[Reservada Curso]*DIREITO;;;;;;;2.1330-5 / AUX-ALOCAR;Vera Lucia Teixeira;90.0;0.0;0.0;0.0;LOTADA;
1393;;;DIR5862;10303B;Prática Jurídica IV[Reservada Curso]*DIREITO;;;;;;;2.1330-5 / AUX-ALOCAR;Clarindo Epaminondas de Sa Neto;90.0;0.0;0.0;0.0;LOTADA;
1394;;;DIR5862;10303C;Prática Jurídica IV[Reservada Curso]*DIREITO;;;;;;;2.1330-5 / AUX-ALOCAR;Marco Antônio César Villatore;90.0;0.0;0.0;0.0;LOTADA;
1395;;;DIR5862;10303D;Prática Jurídica IV[Reservada Curso]*DIREITO;;;;;;;2.1330-5 / AUX-ALOCAR;Maria Raquel Duarte;90.0;0.0;0.0;0.0;LOTADA;
1396;;;DIR5862;10303U;Prática Jurídica IV[Reservada Curso]*DIREITO;;;;;;;2.1330-5 / CCJ-EMAJ09;Professor Não Informado;90.0;45.0;36.0;0.0;9;
1397;;;DIR5901;07005;Projetos de Pesquisa em Direito*DIREITO (noturno);;;;;;;2.1830-2 / CCJ-CCJ112;Aires Jose Rover;36.0;45.0;45.0;0.0;LOTADA;
1398;;;DIR5901;07303;Projetos de Pesquisa em Direito*DIREITO;;;;;;;2.0820-2 / CCJ-CCJ003;Aires Jose Rover;36.0;45.0;41.0;0.0;4;
1399;;;DIR5911;10005;Trabalho de Conclusão de Curso (TCC)*DIREITO (noturno);;;;;;;;Juliana Wulfing;120.0;66.0;42.0;0.0;24;
1400;;;DIR5911;10303;Trabalho de Conclusão de Curso (TCC)*DIREITO;;;;;;;;Juliana Wulfing;120.0;60.0;31.0;0.0;29;
1401;;;DIR5917;9005;Biodireito*DIREITO (noturno);;;;;;;6.1830-2 / CCJ-CCJ111;Paulo Roney Avila Fagundez;36.0;25.0;25.0;0.0;LOTADA;11.0
1402;;;DIR5917;9303;Biodireito*DIREITO;;;;;;;6.0820-2 / CCJ-CCJ111;Paulo Roney Avila Fagundez;36.0;25.0;25.0;0.0;LOTADA;2.0
1403;;;DIR5918;9005;Direito da Criança e do Adolescente*DIREITO (noturno);;;;;;;4.0820-2 / CCJ-CCJ111;Josiane Rose Petry Veronese;36.0;25.0;25.0;0.0;LOTADA;
1404;;;DIR5918;10303;Direito da Criança e do Adolescente*DIREITO;;;;;;;4.1830-2 / CCJ-CCJ109;Josiane Rose Petry Veronese;36.0;25.0;25.0;0.0;LOTADA;3.0
1405;;;DIR5920;9005;Direito da Integração*DIREITO (noturno);;;;;;;6.1620-2 / CCJ-CCJ111;Fernando Kinoshita;36.0;25.0;25.0;0.0;LOTADA;
1406;;;DIR5921;9005;Direito da Propriedade Intelectual*DIREITO (noturno);;;;;;;5.1830-2 / CCJ-CCJ206;Luiz Otavio Pimentel;36.0;45.0;5.0;0.0;40;
1407;;;DIR5921;9303;Direito da Propriedade Intelectual*DIREITO;;;;;;;5.1010-2 / CCJ-CCJ205;Luiz Otavio Pimentel;36.0;45.0;11.0;0.0;34;
1408;;;DIR5924;10303;Direito do Consumidor*DIREITO;;;;;;;3.2020-2 / EF1-EFI201;Carolina Medeiros Bahia;36.0;45.0;21.0;0.0;24;
1409;;;DIR5925;9005;Direito Econômico*DIREITO (noturno);;;;;;;5.1830-2 / CCJ-CCJ205;Everton das Neves Gonçalves;36.0;36.0;36.0;0.0;LOTADA;4.0
1410;;;DIR5926;9005;Direito Educacional*DIREITO (noturno);;;;;;;6.1830-2 / CCJ-CCJ205;Rodolfo Joaquim Pinto da Luz;36.0;45.0;15.0;0.0;30;
1411;;;DIR5926;9303;Direito Educacional*DIREITO;;;;;;;5.0820-2 / CCJ-CCJ206;Rodolfo Joaquim Pinto da Luz;36.0;45.0;21.0;0.0;24;
1412;;;DIR5927;9005;Direito Eleitoral e Partidário[Bloqueada (inativa)]*DIREITO (noturno);;;;;;;;Professor Não Informado;36.0;45.0;0.0;0.0;45;
1413;;;DIR5933;10303;Direitos Humanos*DIREITO;;;;;;;6.1010-2 / CCJ-CCJ111;Fernando Kinoshita;36.0;25.0;25.0;0.0;LOTADA;6.0
1414;;;DIR5934;9303;Informática Jurídica*DIREITO;;;;;;;4.1620-2 / CCJ-CCJ004;Aires Jose Rover;36.0;25.0;17.0;0.0;8;
1415;;;DIR5937;9303;Processo nos Juizados Especiais[Bloqueada (inativa)]*DIREITO;;;;;;;3.1830-2 / AUX-ALOCAR;Eduardo de Mello e Souza;36.0;25.0;6.0;0.0;19;
1416;;;DIR5941;7005;Programa de Intercâmbio I*DIREITO (noturno);;;;;;;;Humberto Pereira Vecchio;0.0;14.0;3.0;0.0;11;
1417;;;DIR5942;8005;Programa de Intercâmbio II*DIREITO (noturno);;;;;;;;Humberto Pereira Vecchio;0.0;10.0;5.0;0.0;5;
1418;;;DIR5947;9005;Liberdade de Expressão*DIREITO (noturno);;;;;;;5.1010-2 / CCJ-CCJ206;Joao dos Passos Martins Neto;36.0;45.0;45.0;0.0;LOTADA;3.0
1419;;;DIR5950;10303;Análise Econômica do Direito*DIREITO;;;;;;;5.1010-2 / CCJ-CCJ109;Everton das Neves Gonçalves;36.0;25.0;25.0;0.0;LOTADA;2.0
1420;;;DIR5951;8429;Instituições de Direito[Reservada Curso]*SECRETARIADO EXECUTIVO (noturno);;;;;;;4.1830-2 / CCE-CCE2015.2020-2 / CCE-CCE246;Francisco Quintanilha Veras Neto;72.0;40.0;26.0;0.0;14;
1421;;;DIR5959;10303;Direito Aquaviário*DIREITO;;;;;;;6.1010-2 / CCJ-CCJ206;Eduardo Antonio Temponi Lebre;36.0;30.0;18.0;0.0;12;
1422;;;DIR5972;2302;Legislação Social e Previdenciária*CIÊNCIAS CONTÁBEIS;;;;;;;4.0820-2 / CSE-CSE2026.1010-2 / CSE-CSE202;Patrícia Toledo de Campos Cichocki;72.0;45.0;44.0;0.0;1;
1423;;;DIR5972;2317;Legislação Social e Previdenciária*CIÊNCIAS CONTÁBEIS (noturno);;;;;;;4.2020-2 / CSE-CSE2026.2020-2 / CSE-CSE202;Patrícia Toledo de Campos Cichocki;72.0;45.0;44.0;0.0;1;5.0
1424;;;DIR5982;10005;Direito Internacional: Democracia, Soberania, Violência e Paz*DIREITO (noturno);;;;;;;6.1830-2 / CCJ-CCJ109;Fernando Kinoshita;36.0;25.0;24.0;0.0;1;
1425;;;DIR5983;9303;O Novo Processo Civil: Diretrizes e Inovação Legisdlativa*DIREITO;;;;;;;2.1830-2 / CCJ-CCJ111;Pedro Miranda de Oliveira;36.0;25.0;25.0;0.0;LOTADA;7.0
1426;;;DIR5988;10303;Direitos Animais[Bloqueada (inativa)]*DIREITO;;;;;;;;Professor Não Informado;36.0;45.0;0.0;0.0;45;
1427;;;DIR5991;4302;Legislação Tributária*CIÊNCIAS CONTÁBEIS;;;;;;;4.0820-2 / CSE-CSE2056.0820-2 / CSE-CSE205;Professor Não Informado;72.0;45.0;45.0;0.0;LOTADA;1.0
1428;;;DIR5991;4317;Legislação Tributária*CIÊNCIAS CONTÁBEIS (noturno);;;;;;;2.2020-2 / CSE-CSE2054.1830-2 / CSE-CSE205;Professor Não Informado;72.0;45.0;37.0;0.0;8;
1429;;;DIR5995;10233;Noções de Direito[Reservada Curso]*ENGENHARIA DE MATERIAIS;;;;;;;3.1420-2 / CCJ-CCJ004;Sandra Regina Leal;28.0;40.0;30.0;0.0;10;
1430;;;DIR5996;5216;Noções Gerais de Direito*ENGENHARIA QUÍMICA;;;;;;;2.0730-3 / CTC-EQA015;Professor Não Informado;54.0;24.0;23.0;0.0;1;
1431;;;DIR5996;8203;Noções Gerais de Direito*ENGENHARIA MECÂNICA;;;;;;;5.1330-3 / CCJ-CCJ001;Sandra Regina Leal;54.0;45.0;19.0;0.0;26;
1432;;;DIR5998;6202;Legislação e Ética em Engenharia Elétrica*ENGENHARIA ELÉTRICA;;;;;;;4.1330-2 / CTC-CTC208;Professor Não Informado;36.0;60.0;41.0;0.0;19;
1433;;;DIR5999;5454;Ética Profissional e Legislação*DESIGN;;;;;;;3.1330-2 / CCE-CCE125;Professor Não Informado;36.0;70.0;69.0;0.0;1;
1434;;;DIR6001;9303;Direito e Feminismos[Bloqueada (inativa)]*DIREITO;;;;;;;;Professor Não Informado;36.0;45.0;0.0;0.0;45;
1435;;;DIR6002;9005;Constitucionalismo e Democracia*DIREITO (noturno);;;;;;;4.1010-2 / CCJ-CCJ005;Cláudio Ladeira de Oliveira;36.0;25.0;25.0;0.0;LOTADA;12.0
1436;;;DIR6002;9303;Constitucionalismo e Democracia[Cancelada]*DIREITO;;;;;;;;Professor Não Informado;36.0;0.0;0.0;0.0;LOTADA;
1437;;;DIR6003;9303;Direito Urbanístico*DIREITO;;;;;;;3.1830-2 / CCJ-CCJ111;Pedro de Menezes Niebuhr;36.0;25.0;25.0;0.0;LOTADA;15.0
1438;;;DIR6005;9303;Direito e Sistemas[Bloqueada (inativa)]*DIREITO;;;;;;;;Professor Não Informado;36.0;25.0;0.0;0.0;25;
1439;;;DIR6010;1302;Direito Empresarial*CIÊNCIAS CONTÁBEIS;;;;;;;3.1010-2 / CSE-CSE2016.0820-2 / CSE-CSE201;Maria Tereza Ferrabule Ribeiro;72.0;45.0;43.0;0.0;2;
1440;;;DIR6010;1317;Direito Empresarial*CIÊNCIAS CONTÁBEIS (noturno);;;;;;;3.2020-2 / CSE-CSE2016.2020-2 / CSE-CSE201;Maria Tereza Ferrabule Ribeiro;72.0;46.0;46.0;0.0;LOTADA;4.0
1441;;;DIR6011;1304;Instituições de Direito Público e Privado*CIÊNCIAS ECONÔMICAS;;;;;;;2.0820-2 / CSE-CSE107;Sandra Regina Leal;36.0;62.0;62.0;0.0;LOTADA;4.0
1442;;;DIR6011;1318;Instituições de Direito Público e Privado*CIÊNCIAS ECONÔMICAS (noturno);;;;;;;2.2020-2 / CSE-CSE107;Fernando Kinoshita;36.0;60.0;59.0;0.0;1;20.0
1443;;;DIR7001;2301;Direito Administrativo*ADMINISTRAÇÃO;;;;;;;3.0820-2 / CSE-CSE011;Rodolfo Joaquim Pinto da Luz;36.0;60.0;60.0;0.0;LOTADA;
1444;;;DIR7001;2316;Direito Administrativo*ADMINISTRAÇÃO (noturno);;;;;;;6.2020-2 / CSE-CSE011;Rodolfo Joaquim Pinto da Luz;36.0;60.0;60.0;0.0;LOTADA;9.0
1445;;;DIR7002;3301;Direito Empresarial*ADMINISTRAÇÃO;;;;;;;4.0820-2 / CSE-CSE0016.1010-2 / CSE-CSE001;Bráulio Cavalcanti Ferreira;72.0;50.0;45.0;0.0;5;
1446;;;DIR7002;3316;Direito Empresarial*ADMINISTRAÇÃO (noturno);;;;;;;2.1830-2 / CSE-CSE0016.1830-2 / CSE-CSE001;Maria Tereza Ferrabule Ribeiro;72.0;50.0;50.0;0.0;LOTADA;3.0
1447;;;DIR7100;1340;Instituições de Direito Público*RELAÇÕES INTERNACIONAIS;;;;;;;4.1620-2 / CSE-CSE107;Sandra Regina Leal;30.0;45.0;45.0;0.0;LOTADA;2.0
1448;;;DIR7101;2340;Direito Internacional I*RELAÇÕES INTERNACIONAIS;;;;;;;3.1420-2 / CSE-CSE1105.1620-2 / CSE-CSE110;Letícia Albuquerque;60.0;45.0;43.0;0.0;2;
1449;;;DIR7102;3340;Direito Internacional II*RELAÇÕES INTERNACIONAIS;;;;;;;3.1620-2 / CSE-CSE1095.1420-2 / CSE-CSE109;Letícia Albuquerque;60.0;45.0;39.0;0.0;6;
1450;;;DIR7103;7304;Instituições de Direito Público*CIÊNCIAS ECONÔMICAS;;;;;;;3.1010-2 / CSE-CSE111;Sandra Regina Leal;36.0;45.0;23.0;0.0;22;
1451;;;DIR7103;07318;Instituições de Direito Público*CIÊNCIAS ECONÔMICAS (noturno);;;;;;;3.2020-2 / CSE-CSE105;Francisco Quintanilha Veras Neto;36.0;45.0;45.0;0.0;LOTADA;
1452;;;DIR7105;07304;Direito Econômico*CIÊNCIAS ECONÔMICAS;;;;;;;5.0820-2 / CSE-CSE111;Everton das Neves Gonçalves;36.0;45.0;20.0;0.0;25;
1453;;;DIR7105;07318;Direito Econômico*CIÊNCIAS ECONÔMICAS (noturno);;;;;;;5.2020-2 / CSE-CSE105;Everton das Neves Gonçalves;36.0;45.0;45.0;0.0;LOTADA;2.0
1454;;;DIR7555;05211;Direito Ambiental*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;3.1620-2 / CCJ-CCJ001;Jose Rubens Morato Leite;36.0;45.0;36.0;0.0;9;
1455;;;DSS5801;08309;Programa de Intercâmbio em Serviço Social I*SERVIÇO SOCIAL;;;;;;;;Professor Não Informado;0.0;40.0;2.0;0.0;38;
1456;;;DSS7101;01309;Serviço Social e Realidade Social I*SERVIÇO SOCIAL;;;;;;;3.0820-4 / CSE-CSE005;Maria Regina de Avila Moreira;72.0;43.0;42.0;0.0;1;2.0
1457;;;DSS7101;01339;Serviço Social e Realidade Social I*SERVIÇO SOCIAL (noturno);;;;;;;5.1830-4 / CSE-CSE009;Maria Regina de Avila Moreira;72.0;33.0;31.0;0.0;2;1.0
1458;;;DSS7102;02309;Serviço social e Realidade Social II*SERVIÇO SOCIAL;;;;;;;5.0820-4 / CSE-CSE008;Professor Não Informado;72.0;40.0;40.0;0.0;LOTADA;1.0
1459;;;DSS7102;02339;Serviço social e Realidade Social II*SERVIÇO SOCIAL (noturno);;;;;;;3.1830-4 / CSE-CSE008;Maria Teresa dos Santos;72.0;30.0;30.0;0.0;LOTADA;
1460;;;DSS7103;01309;Oficina Introdução à Vida Acadêmica*SERVIÇO SOCIAL;;;;;;;2.0820-4 / CSE-CSE005;Professor Não Informado;72.0;43.0;42.0;0.0;1;4.0
1461;;;DSS7103;01339;Oficina Introdução à Vida Acadêmica*SERVIÇO SOCIAL (noturno);;;;;;;3.1830-4 / CSE-CSE009;Professor Não Informado;72.0;33.0;30.0;0.0;3;
1462;;;DSS7104;02309;Oficina Serviço Social e Produção Textual*SERVIÇO SOCIAL;;;;;;;2.0820-4 / CSE-CSE008;Vera Inêz Gauer;72.0;25.0;25.0;0.0;LOTADA;
1463;;;DSS7104;02309A;Oficina Serviço Social e Produção Textual*SERVIÇO SOCIAL;;;;;;;2.0820-4 / CSE-CSE003;Sirlandia Schappo;72.0;25.0;20.0;0.0;5;
1464;;;DSS7104;02339;Oficina Serviço Social e Produção Textual*SERVIÇO SOCIAL (noturno);;;;;;;4.1830-4 / CSE-CSE008;Vera Inêz Gauer;72.0;20.0;20.0;0.0;LOTADA;
1465;;;DSS7104;02339A;Oficina Serviço Social e Produção Textual*SERVIÇO SOCIAL (noturno);;;;;;;4.1830-4 / CSE-CSE002;Sirlandia Schappo;72.0;20.0;12.0;0.0;8;
1466;;;DSS7105;04309;Oficina Preparação ao Estágio*SERVIÇO SOCIAL;;;;;;;4.0820-4 / CSE-CSE006;Eliete Cibele Cipriano Vaz;72.0;40.0;32.0;0.0;8;
1467;;;DSS7105;04339;Oficina Preparação ao Estágio*SERVIÇO SOCIAL (noturno);;;;;;;2.1830-4 / CSE-CSE006;Eliete Cibele Cipriano Vaz;72.0;30.0;30.0;0.0;LOTADA;
1468;;;DSS7106;06309;Oficina Análise Institucional e Serviço Social*SERVIÇO SOCIAL;;;;;;;5.0820-4 / CSE-CSE004;Marisa Camargo;72.0;40.0;17.0;0.0;23;
1469;;;DSS7106;06339;Oficina Análise Institucional e Serviço Social*SERVIÇO SOCIAL (noturno);;;;;;;3.1830-4 / CSE-CSE004;Marisa Camargo;72.0;30.0;29.0;0.0;1;
1470;;;DSS7107;01309;Introdução ao Conhecimento Científico e Serviço Social*SERVIÇO SOCIAL;;;;;;;5.0820-4 / CSE-CSE005;Mariana Pfeifer Machado;72.0;43.0;41.0;0.0;2;2.0
1471;;;DSS7107;01339;Introdução ao Conhecimento Científico e Serviço Social*SERVIÇO SOCIAL (noturno);;;;;;;2.1830-4 / CSE-CSE009;Vera Inêz Gauer;72.0;33.0;31.0;0.0;2;2.0
1472;;;DSS7110;03309;FHTM SSI*SERVIÇO SOCIAL;;;;;;;5.0820-4 / CSE-CSE007;Michelly Laurita Wiese;72.0;40.0;40.0;0.0;LOTADA;
1473;;;DSS7110;03339;FHTM SSI*SERVIÇO SOCIAL (noturno);;;;;;;5.1830-4 / CSE-CSE007;Michelly Laurita Wiese;72.0;30.0;30.0;0.0;LOTADA;1.0
1474;;;DSS7111;04309;FHTM SSII*SERVIÇO SOCIAL;;;;;;;5.0820-4 / CSE-CSE006;Aline Aparecida Justino;72.0;40.0;28.0;0.0;12;
1475;;;DSS7111;04339;FHTM SSII*SERVIÇO SOCIAL (noturno);;;;;;;6.1830-4 / CSE-CSE006;Aline Aparecida Justino;72.0;30.0;29.0;0.0;1;
1476;;;DSS7112;05309;FHTM SS III*SERVIÇO SOCIAL;;;;;;;2.0820-4 / CSE-CSE009;Professor Não Informado;72.0;40.0;26.0;0.0;14;
1477;;;DSS7112;05339;FHTM SS III*SERVIÇO SOCIAL (noturno);;;;;;;3.1830-4 / CSE-CSE005;Professor Não Informado;72.0;30.0;25.0;0.0;5;
1478;;;DSS7113;03309;Serviço Social e Economia Política*SERVIÇO SOCIAL;;;;;;;4.0820-4 / CSE-CSE007;Professor Não Informado;72.0;40.0;37.0;0.0;3;
1479;;;DSS7113;03339;Serviço Social e Economia Política*SERVIÇO SOCIAL (noturno);;;;;;;2.1830-4 / CSE-CSE007;Ricardo Lara;72.0;30.0;30.0;0.0;LOTADA;1.0
1480;;;DSS7114;03309;Classes Sociais e Movimentos Sociais*SERVIÇO SOCIAL;;;;;;;3.0820-4 / CSE-CSE007;Aline Aparecida Justino;72.0;40.0;40.0;0.0;LOTADA;5.0
1481;;;DSS7114;03339;Classes Sociais e Movimentos Sociais*SERVIÇO SOCIAL (noturno);;;;;;;3.1830-4 / CSE-CSE007;Aline Aparecida Justino;72.0;30.0;30.0;0.0;LOTADA;4.0
1482;;;DSS7115;04309;Método Crítico Dialético*SERVIÇO SOCIAL;;;;;;;6.0820-4 / CSE-CSE006;Professor Não Informado;72.0;40.0;33.0;0.0;7;
1483;;;DSS7115;04339;Método Crítico Dialético*SERVIÇO SOCIAL (noturno);;;;;;;4.1830-4 / CSE-CSE006;Professor Não Informado;72.0;30.0;30.0;0.0;LOTADA;
1484;;;DSS7117;05309;Ética Profissional do Serviço Social*SERVIÇO SOCIAL;;;;;;;3.0820-4 / CSE-CSE009;Simone Sobral Sampaio;72.0;40.0;29.0;0.0;11;
1485;;;DSS7117;05339;Ética Profissional do Serviço Social*SERVIÇO SOCIAL (noturno);;;;;;;2.1830-4 / CSE-CSE005;Professor Não Informado;72.0;30.0;22.0;0.0;8;
1486;;;DSS7118;05309;Instrumentalidade e Competências Profissionais em Serviço Social*SERVIÇO SOCIAL;;;;;;;6.0820-4 / CSE-CSE009;Helder Boska de Moraes Sarmento;72.0;40.0;32.0;0.0;8;
1487;;;DSS7118;05339;Instrumentalidade e Competências Profissionais em Serviço Social*SERVIÇO SOCIAL (noturno);;;;;;;4.1830-4 / CSE-CSE005;Helder Boska de Moraes Sarmento;72.0;30.0;25.0;0.0;5;
1488;;;DSS7120;03309;Serviço Social, Direito e Cidadania*SERVIÇO SOCIAL;;;;;;;6.0820-4 / CSE-CSE007;Maria Del Carmen Cortizo;72.0;40.0;40.0;0.0;LOTADA;10.0
1489;;;DSS7120;03339;Serviço Social, Direito e Cidadania*SERVIÇO SOCIAL (noturno);;;;;;;4.1830-4 / CSE-CSE007;Maria Del Carmen Cortizo;72.0;30.0;30.0;0.0;LOTADA;10.0
1490;;;DSS7121;04309;Política Social*SERVIÇO SOCIAL;;;;;;;3.0820-4 / CSE-CSE006;Edilane Bertelli;72.0;40.0;36.0;0.0;4;
1491;;;DSS7121;04339;Política Social*SERVIÇO SOCIAL (noturno);;;;;;;5.1830-4 / CSE-CSE006;Edilane Bertelli;72.0;30.0;30.0;0.0;LOTADA;
1492;;;DSS7122;05309;Serviço Social e Previdência Social*SERVIÇO SOCIAL;;;;;;;5.0820-4 / CSE-CSE009;Professor Não Informado;72.0;40.0;33.0;0.0;7;
1493;;;DSS7122;05339;Serviço Social e Previdência Social*SERVIÇO SOCIAL (noturno);;;;;;;5.1830-4 / CSE-CSE005;Professor Não Informado;72.0;30.0;27.0;0.0;3;
1494;;;DSS7123;06309;Serviço social e Assistência Social*SERVIÇO SOCIAL;;;;;;;6.0820-4 / CSE-CSE003;Carla Rosane BressanRúbia dos Santos Ronzoni;72.0;40.0;13.0;0.0;27;
1495;;;DSS7123;06339;Serviço social e Assistência Social*SERVIÇO SOCIAL (noturno);;;;;;;4.1830-4 / CSE-CSE004;Dilceane Carraro;72.0;30.0;26.0;0.0;4;
1496;;;DSS7124;07309;Serviço Social e Saúde*SERVIÇO SOCIAL;;;;;;;3.0820-4 / CSE-CSE106;Tania Regina Kruger;72.0;40.0;19.0;0.0;21;
1497;;;DSS7124;07339;Serviço Social e Saúde*SERVIÇO SOCIAL (noturno);;;;;;;5.1830-4 / CSE-CSE002;Professor Não Informado;72.0;30.0;21.0;0.0;9;
1498;;;DSS7125;06309;Pesquisa em Serviço social I*SERVIÇO SOCIAL;;;;;;;3.0820-4 / CSE-CSE004;Myriam Raquel Mitjavila;72.0;40.0;20.0;0.0;20;
1499;;;DSS7125;06339;Pesquisa em Serviço social I*SERVIÇO SOCIAL (noturno);;;;;;;5.1830-4 / CSE-CSE004;Myriam Raquel Mitjavila;72.0;30.0;22.0;0.0;8;
1500;;;DSS7126;07309;Pesquisa em Serviço Social II*SERVIÇO SOCIAL;;;;;;;6.0820-4 / CSE-CSE106;Helenara Silveira Fagundes;72.0;40.0;13.0;0.0;27;
1501;;;DSS7126;07339;Pesquisa em Serviço Social II*SERVIÇO SOCIAL (noturno);;;;;;;4.1830-4 / CSE-CSE003;Helenara Silveira Fagundes;72.0;30.0;29.0;0.0;1;
1502;;;DSS7127;07309;Gestão e Planejamento em serviço Social I*SERVIÇO SOCIAL;;;;;;;5.0820-4 / CSE-CSE106;Andréa Márcia Santiago Lohmeyer Fuchs;72.0;40.0;10.0;0.0;30;
1503;;;DSS7127;07339;Gestão e Planejamento em serviço Social I*SERVIÇO SOCIAL (noturno);;;;;;;3.1830-4 / CSE-CSE106;Andréa Márcia Santiago Lohmeyer Fuchs;72.0;30.0;26.0;0.0;4;
1504;;;DSS7128;08309;Gestão e Planejamento em serviço Social II*SERVIÇO SOCIAL;;;;;;;5.0820-4 / CSE-CSE002;Luziele Maria de Souza Tapajos;72.0;40.0;15.0;0.0;25;
1505;;;DSS7128;08339;Gestão e Planejamento em serviço Social II*SERVIÇO SOCIAL (noturno);;;;;;;5.1830-4 / CSE-CSE106;Luziele Maria de Souza Tapajos;72.0;30.0;16.0;0.0;14;
1506;;;DSS7131;06309;Supervisão Acadêmica de Estágio Obrigatório I*SERVIÇO SOCIAL;;;;;;;2.0820-4 / CSE-CSE004;Andréa Márcia Santiago Lohmeyer Fuchs;72.0;12.0;12.0;0.0;LOTADA;
1507;;;DSS7131;06339;Supervisão Acadêmica de Estágio Obrigatório I*SERVIÇO SOCIAL (noturno);;;;;;;2.1830-4 / CSE-CSE002;Professor Não Informado;72.0;12.0;12.0;0.0;LOTADA;3.0
1508;;;DSS7131;06339A;Supervisão Acadêmica de Estágio Obrigatório I*SERVIÇO SOCIAL (noturno);;;;;;;2.1830-4 / CSE-CSE004;Professor Não Informado;72.0;12.0;12.0;0.0;LOTADA;
1509;;;DSS7132;07309;Supervisão Acadêmica de Estágio Obrigatório II*SERVIÇO SOCIAL;;;;;;;2.0820-4 / CSE-CSE106;Luciana Patrícia Zucco;72.0;12.0;10.0;0.0;2;
1510;;;DSS7132;07339;Supervisão Acadêmica de Estágio Obrigatório II*SERVIÇO SOCIAL (noturno);;;;;;;2.1830-4 / CSE-CSE003;Mariana Pfeifer Machado;72.0;12.0;12.0;0.0;LOTADA;
1511;;;DSS7132;07339A;Supervisão Acadêmica de Estágio Obrigatório II*SERVIÇO SOCIAL (noturno);;;;;;;2.1830-4 / CSE-CSE106;Maria Teresa dos Santos;72.0;12.0;9.0;0.0;3;
